chamado_id,cliente_id,data_abertura,duracao_min,categoria,resolvido
CHA-01891,CLI-0439,2026-07-17,27,financeiro,true
CHA-01892,CLI-0439,2026-05-28,150,equipamento,true
CHA-01893,CLI-0439,2026-06-17,37,conexão,true
CHA-01894,CLI-0439,2026-03-19,141,instalação,true
CHA-01895,CLI-0440,2026-04-11,223,instalação,true
CHA-01896,CLI-0440,2026-07-20,32,conexão,true
CHA-01897,CLI-0440,2026-07-29,98,equipamento,true
CHA-01898,CLI-0440,2025-06-19,165,financeiro,false
CHA-01899,CLI-0440,2026-02-24,130,financeiro,true
CHA-01900,CLI-0440,2026-02-03,147,equipamento,true
CHA-01901,CLI-0441,2026-07-02,168,financeiro,true
CHA-01902,CLI-0441,2026-07-14,110,conexão,true
CHA-01903,CLI-0441,2026-02-27,133,equipamento,false
CHA-01904,CLI-0441,2026-05-19,37,financeiro,true
CHA-01905,CLI-0441,2026-03-15,212,financeiro,true
CHA-01906,CLI-0441,2026-02-25,190,equipamento,true
CHA-01907,CLI-0442,2025-08-24,114,financeiro,true
CHA-01908,CLI-0442,2026-02-10,178,instalação,true
CHA-01909,CLI-0442,2025-11-17,211,financeiro,true
CHA-01910,CLI-0442,2025-11-04,137,instalação,true
CHA-01911,CLI-0442,2025-12-30,142,conexão,false
CHA-01912,CLI-0443,2026-04-20,31,equipamento,true
CHA-01913,CLI-0443,2025-10-02,164,conexão,true
CHA-01914,CLI-0443,2025-06-14,75,conexão,false
CHA-01915,CLI-0443,2026-04-16,81,equipamento,true
CHA-01916,CLI-0443,2026-03-31,32,equipamento,true
CHA-01917,CLI-0443,2025-10-04,215,equipamento,true
CHA-01918,CLI-0443,2025-10-21,111,conexão,true
CHA-01919,CLI-0443,2026-06-09,231,equipamento,true
CHA-01920,CLI-0443,2026-05-14,199,instalação,true
CHA-01921,CLI-0443,2025-09-20,197,conexão,true
CHA-01922,CLI-0444,2026-02-08,62,instalação,true
CHA-01923,CLI-0444,2025-08-05,35,conexão,true
CHA-01924,CLI-0444,2026-05-08,147,equipamento,true
CHA-01925,CLI-0445,2025-10-19,226,conexão,true
CHA-01926,CLI-0445,2026-07-29,51,instalação,true
CHA-01927,CLI-0445,2025-08-22,190,instalação,true
CHA-01928,CLI-0445,2025-12-06,226,conexão,true
CHA-01929,CLI-0445,2025-09-02,70,instalação,true
CHA-01930,CLI-0445,2025-07-04,39,financeiro,true
CHA-01931,CLI-0445,2026-04-28,46,conexão,true
CHA-01932,CLI-0445,2026-07-13,207,equipamento,true
CHA-01933,CLI-0445,2025-07-07,102,instalação,true
CHA-01934,CLI-0445,2026-03-22,106,equipamento,true
CHA-01935,CLI-0447,2026-06-15,5,instalação,true
CHA-01936,CLI-0447,2026-06-02,230,instalação,false
CHA-01937,CLI-0447,2025-12-29,71,financeiro,true
CHA-01938,CLI-0447,2025-06-08,211,equipamento,true
CHA-01939,CLI-0448,2025-07-09,193,instalação,true
CHA-01940,CLI-0448,2025-12-28,202,equipamento,true
CHA-01941,CLI-0448,2026-07-14,96,conexão,true
CHA-01942,CLI-0448,2026-07-19,122,financeiro,true
CHA-01943,CLI-0450,2025-06-19,72,equipamento,true
CHA-01944,CLI-0450,2026-04-04,50,conexão,true
CHA-01945,CLI-0450,2025-06-28,99,financeiro,true
CHA-01946,CLI-0450,2026-02-05,206,conexão,true
CHA-01947,CLI-0451,2025-11-30,58,equipamento,true
CHA-01948,CLI-0451,2026-05-27,121,financeiro,true
CHA-01949,CLI-0451,2025-08-05,50,financeiro,false
CHA-01950,CLI-0451,2026-05-18,128,conexão,true
CHA-01951,CLI-0452,2025-10-14,208,conexão,true
CHA-01952,CLI-0452,2026-03-18,52,equipamento,true
CHA-01953,CLI-0452,2026-06-23,20,equipamento,true
CHA-01954,CLI-0452,2026-06-26,120,equipamento,true
CHA-01955,CLI-0452,2025-07-09,9,financeiro,true
CHA-01956,CLI-0452,2026-06-21,107,financeiro,true
CHA-01957,CLI-0452,2025-06-29,15,instalação,true
CHA-01958,CLI-0452,2026-07-16,79,financeiro,true
CHA-01959,CLI-0452,2026-01-02,218,equipamento,true
CHA-01960,CLI-0452,2026-03-11,101,financeiro,true
CHA-01961,CLI-0453,2025-06-07,104,financeiro,true
CHA-01962,CLI-0453,2026-07-08,81,equipamento,true
CHA-01963,CLI-0453,2025-12-24,188,equipamento,true
CHA-01964,CLI-0453,2025-09-05,89,financeiro,true
CHA-01965,CLI-0453,2026-05-08,146,instalação,true
CHA-01966,CLI-0453,2026-04-18,155,equipamento,true
CHA-01967,CLI-0455,2026-02-06,223,conexão,true
CHA-01968,CLI-0455,2025-07-24,62,instalação,true
CHA-01969,CLI-0455,2025-06-20,188,conexão,true
CHA-01970,CLI-0455,2026-01-06,153,instalação,true
CHA-01971,CLI-0455,2026-04-17,164,financeiro,true
CHA-01972,CLI-0455,2026-03-29,54,financeiro,true
CHA-01973,CLI-0455,2026-03-28,105,financeiro,true
CHA-01974,CLI-0455,2026-05-26,6,conexão,true
CHA-01975,CLI-0455,2025-07-15,194,financeiro,true
CHA-01976,CLI-0456,2025-12-15,92,conexão,true
CHA-01977,CLI-0456,2026-05-01,106,equipamento,true
CHA-01978,CLI-0456,2026-04-06,30,equipamento,true
CHA-01979,CLI-0456,2025-07-28,107,financeiro,false
CHA-01980,CLI-0456,2026-03-14,126,instalação,true
CHA-01981,CLI-0457,2026-02-01,181,financeiro,true
CHA-01982,CLI-0457,2026-02-01,7,instalação,true
CHA-01983,CLI-0457,2026-04-16,189,financeiro,true
CHA-01984,CLI-0457,2025-09-08,31,instalação,true
CHA-01985,CLI-0457,2026-07-07,137,equipamento,true
CHA-01986,CLI-0458,2026-03-24,165,instalação,true
CHA-01987,CLI-0458,2025-10-29,207,conexão,true
CHA-01988,CLI-0458,2025-07-21,6,instalação,true
CHA-01989,CLI-0458,2025-11-27,131,conexão,true
CHA-01990,CLI-0458,2025-09-11,102,financeiro,false
CHA-01991,CLI-0458,2026-04-03,198,financeiro,true
CHA-01992,CLI-0459,2025-11-14,73,equipamento,true
CHA-01993,CLI-0459,2025-08-29,154,financeiro,true
CHA-01994,CLI-0459,2026-04-13,225,instalação,true
CHA-01995,CLI-0459,2026-06-21,206,equipamento,true
CHA-01996,CLI-0460,2025-08-11,118,conexão,true
CHA-01997,CLI-0461,2025-10-30,163,financeiro,true
CHA-01998,CLI-0461,2026-03-02,219,equipamento,true
CHA-01999,CLI-0461,2025-10-02,61,equipamento,true
CHA-02000,CLI-0461,2025-08-11,16,equipamento,false
CHA-02001,CLI-0462,2026-04-22,206,equipamento,true
CHA-02002,CLI-0462,2025-09-06,207,instalação,true
CHA-02003,CLI-0462,2026-06-15,116,instalação,true
CHA-02004,CLI-0462,2026-04-21,188,conexão,true
CHA-02005,CLI-0462,2026-03-13,235,instalação,true
CHA-02006,CLI-0463,2026-03-18,202,instalação,true
CHA-02007,CLI-0464,2026-03-04,202,instalação,true
CHA-02008,CLI-0464,2026-01-20,220,financeiro,true
CHA-02009,CLI-0464,2025-10-15,15,instalação,true
CHA-02010,CLI-0464,2026-05-05,55,equipamento,true
CHA-02011,CLI-0465,2025-11-16,237,instalação,true
CHA-02012,CLI-0465,2025-12-10,18,equipamento,true
CHA-02013,CLI-0465,2026-06-20,143,equipamento,true
CHA-02014,CLI-0465,2026-02-03,229,equipamento,true
CHA-02015,CLI-0465,2026-01-01,222,equipamento,true
CHA-02016,CLI-0465,2026-01-15,198,financeiro,true
CHA-02017,CLI-0466,2026-02-10,235,conexão,true
CHA-02018,CLI-0466,2026-03-28,118,instalação,false
CHA-02019,CLI-0466,2025-10-02,135,financeiro,true
CHA-02020,CLI-0466,2026-01-11,128,equipamento,true
CHA-02021,CLI-0466,2026-07-21,214,equipamento,true
CHA-02022,CLI-0466,2025-06-22,232,conexão,true
CHA-02023,CLI-0466,2026-05-24,51,financeiro,true
CHA-02024,CLI-0466,2025-12-01,238,instalação,true
CHA-02025,CLI-0467,2025-10-18,113,conexão,true
CHA-02026,CLI-0467,2026-01-08,179,equipamento,true
CHA-02027,CLI-0468,2025-09-23,72,financeiro,true
CHA-02028,CLI-0468,2026-03-05,45,conexão,true
CHA-02029,CLI-0468,2025-08-10,156,financeiro,false
CHA-02030,CLI-0468,2026-06-18,177,financeiro,false
CHA-02031,CLI-0469,2026-07-30,103,equipamento,false
CHA-02032,CLI-0470,2025-11-09,168,conexão,true
CHA-02033,CLI-0470,2026-01-08,43,financeiro,true
CHA-02034,CLI-0470,2026-01-01,145,financeiro,true
CHA-02035,CLI-0470,2025-07-03,80,instalação,true
CHA-02036,CLI-0472,2026-07-28,51,instalação,true
CHA-02037,CLI-0472,2026-01-06,215,conexão,true
CHA-02038,CLI-0472,2026-01-21,171,equipamento,true
CHA-02039,CLI-0472,2025-07-11,80,financeiro,true
CHA-02040,CLI-0472,2026-05-25,221,instalação,true
CHA-02041,CLI-0472,2026-02-01,61,equipamento,true
CHA-02042,CLI-0473,2026-01-23,153,instalação,true
CHA-02043,CLI-0473,2025-11-26,238,financeiro,true
CHA-02044,CLI-0473,2026-07-07,70,financeiro,true
CHA-02045,CLI-0473,2026-01-15,52,financeiro,false
CHA-02046,CLI-0474,2026-02-28,36,financeiro,true
CHA-02047,CLI-0474,2026-05-05,17,instalação,true
CHA-02048,CLI-0474,2025-06-11,68,conexão,true
CHA-02049,CLI-0474,2025-09-27,140,financeiro,false
CHA-02050,CLI-0474,2025-09-29,26,financeiro,false
CHA-02051,CLI-0474,2026-01-07,7,conexão,true
CHA-02052,CLI-0474,2026-06-28,79,instalação,true
CHA-02053,CLI-0474,2025-08-29,183,equipamento,false
CHA-02054,CLI-0474,2026-05-18,220,conexão,false
CHA-02055,CLI-0474,2026-02-26,194,financeiro,true
CHA-02056,CLI-0475,2025-09-24,209,conexão,true
CHA-02057,CLI-0476,2026-03-29,165,conexão,true
CHA-02058,CLI-0476,2026-01-04,109,conexão,false
CHA-02059,CLI-0476,2025-12-24,151,instalação,false
CHA-02060,CLI-0476,2026-05-15,198,instalação,true
CHA-02061,CLI-0476,2026-07-29,84,financeiro,true
CHA-02062,CLI-0477,2025-09-17,195,conexão,true
CHA-02063,CLI-0477,2025-11-10,128,financeiro,true
CHA-02064,CLI-0477,2026-07-12,53,instalação,true
CHA-02065,CLI-0477,2025-06-13,80,instalação,true
CHA-02066,CLI-0477,2025-12-15,78,conexão,true
CHA-02067,CLI-0477,2025-11-22,115,conexão,true
CHA-02068,CLI-0477,2025-11-01,111,financeiro,true
CHA-02069,CLI-0477,2026-02-21,21,conexão,true
CHA-02070,CLI-0478,2026-01-17,54,instalação,true
CHA-02071,CLI-0478,2025-06-11,23,instalação,true
CHA-02072,CLI-0478,2026-02-06,93,conexão,true
CHA-02073,CLI-0479,2026-03-13,9,financeiro,true
CHA-02074,CLI-0479,2025-06-24,187,financeiro,true
CHA-02075,CLI-0479,2025-06-16,143,conexão,true
CHA-02076,CLI-0479,2025-10-04,102,equipamento,true
CHA-02077,CLI-0479,2025-07-05,194,conexão,true
CHA-02078,CLI-0480,2025-08-09,91,conexão,false
CHA-02079,CLI-0480,2026-01-18,77,equipamento,true
CHA-02080,CLI-0480,2026-04-18,226,financeiro,true
CHA-02081,CLI-0480,2026-02-07,189,equipamento,true
CHA-02082,CLI-0481,2026-02-09,148,conexão,true
CHA-02083,CLI-0481,2025-06-18,107,financeiro,true
CHA-02084,CLI-0481,2026-06-01,33,equipamento,true
CHA-02085,CLI-0482,2026-01-05,38,equipamento,true
CHA-02086,CLI-0482,2026-02-15,184,equipamento,false
CHA-02087,CLI-0482,2026-01-27,64,conexão,true
CHA-02088,CLI-0482,2026-01-17,23,instalação,true
CHA-02089,CLI-0482,2026-01-22,129,equipamento,true
CHA-02090,CLI-0482,2026-01-15,137,equipamento,true
CHA-02091,CLI-0482,2025-06-11,18,equipamento,true
CHA-02092,CLI-0484,2025-11-11,28,conexão,true
CHA-02093,CLI-0484,2025-09-13,148,conexão,true
CHA-02094,CLI-0484,2025-10-01,104,instalação,true
CHA-02095,CLI-0484,2025-11-03,59,instalação,true
CHA-02096,CLI-0484,2026-03-10,200,instalação,true
CHA-02097,CLI-0484,2026-01-06,45,financeiro,true
CHA-02098,CLI-0485,2025-12-15,7,instalação,true
CHA-02099,CLI-0485,2025-09-08,44,equipamento,false
CHA-02100,CLI-0485,2026-01-06,9,financeiro,true
CHA-02101,CLI-0486,2026-03-19,192,instalação,true
CHA-02102,CLI-0486,2025-08-18,212,instalação,true
CHA-02103,CLI-0486,2025-12-05,154,conexão,true
CHA-02104,CLI-0486,2025-12-09,36,conexão,true
CHA-02105,CLI-0486,2025-11-06,168,equipamento,true
CHA-02106,CLI-0487,2026-04-26,222,financeiro,true
CHA-02107,CLI-0487,2025-09-26,183,equipamento,true
CHA-02108,CLI-0488,2026-04-09,189,instalação,true
CHA-02109,CLI-0488,2026-07-09,39,financeiro,true
CHA-02110,CLI-0489,2025-10-23,61,conexão,true
CHA-02111,CLI-0489,2025-07-31,218,equipamento,true
CHA-02112,CLI-0489,2026-03-29,59,financeiro,true
CHA-02113,CLI-0493,2026-05-23,237,financeiro,true
CHA-02114,CLI-0493,2025-11-03,185,instalação,false
CHA-02115,CLI-0493,2026-03-01,49,financeiro,true
CHA-02116,CLI-0493,2025-07-31,123,equipamento,true
CHA-02117,CLI-0493,2025-11-12,203,financeiro,false
CHA-02118,CLI-0493,2026-05-28,57,equipamento,true
CHA-02119,CLI-0493,2025-10-26,171,equipamento,true
CHA-02120,CLI-0493,2025-08-30,144,instalação,true
CHA-02121,CLI-0493,2025-11-07,17,equipamento,true
CHA-02122,CLI-0493,2025-07-23,56,instalação,true
CHA-02123,CLI-0494,2026-02-19,192,equipamento,true
CHA-02124,CLI-0494,2026-01-05,76,instalação,true
CHA-02125,CLI-0494,2025-11-07,107,instalação,true
CHA-02126,CLI-0494,2025-07-09,96,equipamento,true
CHA-02127,CLI-0494,2026-05-05,70,equipamento,true
CHA-02128,CLI-0495,2026-06-27,202,equipamento,false
CHA-02129,CLI-0495,2026-07-30,41,financeiro,true
CHA-02130,CLI-0495,2026-01-05,238,equipamento,true
CHA-02131,CLI-0495,2025-06-30,64,instalação,true
CHA-02132,CLI-0497,2025-08-13,130,instalação,false
CHA-02133,CLI-0497,2026-07-25,151,instalação,true
CHA-02134,CLI-0497,2025-09-08,62,instalação,true
CHA-02135,CLI-0497,2026-02-10,154,conexão,true
CHA-02136,CLI-0498,2025-12-09,125,instalação,true
CHA-02137,CLI-0498,2025-12-09,97,instalação,false
CHA-02138,CLI-0498,2026-06-04,173,instalação,true
CHA-02139,CLI-0498,2025-12-27,193,instalação,false
CHA-02140,CLI-0498,2025-08-15,138,financeiro,true
CHA-02141,CLI-0498,2025-11-18,138,financeiro,true
CHA-02142,CLI-0498,2026-02-19,206,equipamento,true
CHA-02143,CLI-0498,2025-06-15,75,conexão,true
CHA-02144,CLI-0499,2025-12-17,54,conexão,true
CHA-02145,CLI-0499,2026-04-30,220,financeiro,true
CHA-02146,CLI-0499,2025-09-07,239,conexão,true
CHA-02147,CLI-0499,2025-06-12,140,conexão,true
CHA-02148,CLI-0499,2025-11-18,43,instalação,true
CHA-02149,CLI-0499,2026-01-18,215,instalação,true
CHA-02150,CLI-0500,2025-10-09,11,financeiro,true
CHA-02151,CLI-0500,2026-04-07,125,conexão,true
CHA-02152,CLI-0500,2025-06-11,208,equipamento,true
CHA-02153,CLI-0500,2026-03-15,228,equipamento,true
CHA-02154,CLI-0500,2025-10-23,76,equipamento,false
CHA-02155,CLI-0501,2026-05-14,9,equipamento,true
CHA-02156,CLI-0504,2025-09-02,240,conexão,true
CHA-02157,CLI-0504,2026-04-07,170,instalação,true
CHA-02158,CLI-0504,2026-04-22,107,equipamento,true
CHA-02159,CLI-0504,2025-09-14,197,equipamento,true
CHA-02160,CLI-0504,2025-06-30,141,conexão,true
CHA-02161,CLI-0504,2025-10-07,168,equipamento,true
CHA-02162,CLI-0505,2026-02-01,154,equipamento,true
CHA-02163,CLI-0506,2026-05-24,149,conexão,true
CHA-02164,CLI-0506,2026-01-25,240,instalação,true
CHA-02165,CLI-0507,2025-12-27,21,equipamento,true
CHA-02166,CLI-0507,2026-07-26,46,financeiro,true
CHA-02167,CLI-0507,2025-08-26,29,equipamento,true
CHA-02168,CLI-0507,2026-06-26,170,instalação,true
CHA-02169,CLI-0507,2026-06-12,63,instalação,true
CHA-02170,CLI-0507,2025-08-25,127,equipamento,true
CHA-02171,CLI-0507,2026-07-03,185,instalação,true
CHA-02172,CLI-0507,2026-04-19,182,equipamento,true
CHA-02173,CLI-0508,2025-07-15,105,financeiro,true
CHA-02174,CLI-0508,2025-06-12,240,conexão,true
CHA-02175,CLI-0508,2026-05-28,39,financeiro,true
CHA-02176,CLI-0508,2025-10-04,144,conexão,true
CHA-02177,CLI-0509,2025-12-22,230,instalação,true
CHA-02178,CLI-0509,2025-06-13,101,conexão,true
CHA-02179,CLI-0509,2026-01-17,68,equipamento,true
CHA-02180,CLI-0509,2026-01-19,60,conexão,true
CHA-02181,CLI-0509,2025-06-27,197,instalação,true
CHA-02182,CLI-0509,2025-09-06,102,instalação,true
CHA-02183,CLI-0509,2025-07-09,45,financeiro,true
CHA-02184,CLI-0509,2025-12-20,101,instalação,true
CHA-02185,CLI-0510,2026-01-22,180,equipamento,true
CHA-02186,CLI-0510,2026-04-22,43,instalação,true
CHA-02187,CLI-0510,2026-03-21,183,equipamento,true
CHA-02188,CLI-0510,2025-12-06,155,instalação,true
CHA-02189,CLI-0510,2026-05-25,228,conexão,true
CHA-02190,CLI-0510,2025-10-07,87,instalação,true
CHA-02191,CLI-0510,2025-11-21,171,equipamento,true
CHA-02192,CLI-0510,2025-11-11,54,conexão,true
CHA-02193,CLI-0510,2025-06-16,100,conexão,true
CHA-02194,CLI-0511,2025-09-02,219,conexão,true
CHA-02195,CLI-0511,2025-12-25,215,financeiro,true
CHA-02196,CLI-0511,2025-06-13,189,conexão,true
CHA-02197,CLI-0511,2026-03-20,50,financeiro,true
CHA-02198,CLI-0511,2026-07-15,18,financeiro,true
CHA-02199,CLI-0511,2026-04-29,133,equipamento,true
CHA-02200,CLI-0511,2025-09-04,181,instalação,false
CHA-02201,CLI-0511,2026-07-23,177,instalação,false
CHA-02202,CLI-0512,2026-05-21,37,financeiro,true
CHA-02203,CLI-0512,2026-03-12,14,conexão,false
CHA-02204,CLI-0512,2026-04-05,227,financeiro,true
CHA-02205,CLI-0513,2026-05-29,60,instalação,true
CHA-02206,CLI-0513,2026-01-09,81,instalação,true
CHA-02207,CLI-0516,2026-01-12,192,financeiro,true
CHA-02208,CLI-0516,2025-12-04,156,financeiro,true
CHA-02209,CLI-0516,2025-07-12,232,conexão,true
CHA-02210,CLI-0517,2026-05-26,36,instalação,true
CHA-02211,CLI-0517,2026-04-23,156,instalação,true
CHA-02212,CLI-0517,2025-12-18,106,financeiro,true
CHA-02213,CLI-0517,2026-03-12,219,financeiro,true
CHA-02214,CLI-0518,2026-06-17,163,equipamento,true
CHA-02215,CLI-0519,2026-03-14,141,conexão,true
CHA-02216,CLI-0519,2025-10-17,144,instalação,true
CHA-02217,CLI-0519,2026-07-01,23,equipamento,true
CHA-02218,CLI-0519,2026-04-13,14,conexão,false
CHA-02219,CLI-0519,2025-10-27,28,conexão,true
CHA-02220,CLI-0519,2026-03-10,153,conexão,true
CHA-02221,CLI-0520,2025-12-27,20,equipamento,true
CHA-02222,CLI-0520,2025-08-23,29,equipamento,true
CHA-02223,CLI-0520,2025-10-03,30,financeiro,false
CHA-02224,CLI-0520,2026-01-18,20,conexão,true
CHA-02225,CLI-0521,2025-12-21,126,instalação,true
CHA-02226,CLI-0521,2026-03-04,225,equipamento,true
CHA-02227,CLI-0521,2026-06-26,66,conexão,true
CHA-02228,CLI-0521,2025-09-09,132,instalação,true
CHA-02229,CLI-0521,2026-06-06,173,equipamento,true
CHA-02230,CLI-0522,2025-08-31,132,instalação,true
CHA-02231,CLI-0522,2026-07-31,40,instalação,true
CHA-02232,CLI-0522,2025-07-29,212,conexão,false
CHA-02233,CLI-0522,2025-12-06,154,instalação,true
CHA-02234,CLI-0522,2026-01-30,114,equipamento,true
CHA-02235,CLI-0522,2025-11-15,150,financeiro,false
CHA-02236,CLI-0522,2026-07-17,99,conexão,true
CHA-02237,CLI-0522,2025-09-14,184,instalação,true
CHA-02238,CLI-0522,2026-02-04,174,equipamento,true
CHA-02239,CLI-0522,2026-01-27,204,instalação,true
CHA-02240,CLI-0522,2026-04-29,119,conexão,true
CHA-02241,CLI-0522,2026-01-14,108,financeiro,true
CHA-02242,CLI-0522,2026-01-28,108,instalação,true
CHA-02243,CLI-0524,2026-05-04,147,financeiro,true
CHA-02244,CLI-0524,2025-10-31,76,equipamento,true
CHA-02245,CLI-0524,2026-05-14,139,financeiro,true
CHA-02246,CLI-0525,2026-07-12,158,equipamento,true
CHA-02247,CLI-0525,2026-07-18,37,conexão,true
CHA-02248,CLI-0525,2026-07-20,234,instalação,true
CHA-02249,CLI-0525,2026-03-07,237,instalação,true
CHA-02250,CLI-0525,2026-06-23,161,instalação,true
CHA-02251,CLI-0525,2026-05-29,206,conexão,false
CHA-02252,CLI-0525,2026-03-20,78,equipamento,true
CHA-02253,CLI-0525,2025-06-18,121,instalação,true
CHA-02254,CLI-0526,2026-07-25,86,instalação,true
CHA-02255,CLI-0526,2026-02-06,239,equipamento,true
CHA-02256,CLI-0526,2025-10-02,151,instalação,true
CHA-02257,CLI-0526,2026-07-22,144,instalação,true
CHA-02258,CLI-0526,2025-07-20,5,equipamento,true
CHA-02259,CLI-0526,2025-12-24,150,conexão,true
CHA-02260,CLI-0526,2026-01-30,233,financeiro,true
CHA-02261,CLI-0526,2025-06-17,144,equipamento,true
CHA-02262,CLI-0526,2026-06-28,191,conexão,true
CHA-02263,CLI-0527,2025-09-08,161,equipamento,true
CHA-02264,CLI-0528,2025-11-19,149,equipamento,true
CHA-02265,CLI-0528,2026-03-12,47,instalação,true
CHA-02266,CLI-0529,2026-03-03,45,financeiro,true
CHA-02267,CLI-0529,2026-07-19,82,conexão,true
CHA-02268,CLI-0529,2025-10-28,201,financeiro,false
CHA-02269,CLI-0530,2025-09-26,129,conexão,true
CHA-02270,CLI-0530,2026-07-31,19,conexão,true
CHA-02271,CLI-0530,2025-10-08,170,instalação,true
CHA-02272,CLI-0530,2026-01-21,42,financeiro,true
CHA-02273,CLI-0530,2026-01-21,188,instalação,true
CHA-02274,CLI-0530,2026-06-30,136,instalação,true
CHA-02275,CLI-0530,2025-09-28,84,conexão,true
CHA-02276,CLI-0531,2025-12-13,132,equipamento,false
CHA-02277,CLI-0531,2025-08-02,114,instalação,true
CHA-02278,CLI-0531,2026-05-03,173,equipamento,true
CHA-02279,CLI-0531,2025-07-09,112,conexão,true
CHA-02280,CLI-0531,2025-06-26,152,financeiro,true
CHA-02281,CLI-0532,2025-06-08,167,instalação,true
CHA-02282,CLI-0532,2026-01-25,111,financeiro,false
CHA-02283,CLI-0532,2026-06-20,26,instalação,true
CHA-02284,CLI-0533,2026-02-07,150,conexão,true
CHA-02285,CLI-0533,2026-02-08,234,financeiro,false
CHA-02286,CLI-0533,2026-05-22,15,conexão,true
CHA-02287,CLI-0533,2026-03-14,175,conexão,true
CHA-02288,CLI-0533,2025-06-16,95,financeiro,true
CHA-02289,CLI-0534,2026-06-01,10,instalação,true
CHA-02290,CLI-0534,2026-05-23,85,conexão,false
CHA-02291,CLI-0535,2026-03-05,233,equipamento,true
CHA-02292,CLI-0535,2025-08-13,223,conexão,true
CHA-02293,CLI-0535,2026-02-06,131,equipamento,true
CHA-02294,CLI-0535,2026-05-23,100,conexão,true
CHA-02295,CLI-0535,2026-03-05,183,conexão,true
CHA-02296,CLI-0535,2026-04-19,63,financeiro,true
CHA-02297,CLI-0536,2026-07-19,215,conexão,true
CHA-02298,CLI-0536,2025-07-29,178,instalação,true
CHA-02299,CLI-0536,2026-03-17,37,equipamento,true
CHA-02300,CLI-0536,2025-07-02,227,financeiro,true
CHA-02301,CLI-0537,2025-07-07,226,conexão,false
CHA-02302,CLI-0537,2026-04-13,100,conexão,true
CHA-02303,CLI-0537,2026-08-01,24,conexão,true
CHA-02304,CLI-0537,2026-03-05,105,conexão,true
CHA-02305,CLI-0537,2025-06-25,235,conexão,true
CHA-02306,CLI-0537,2026-07-08,60,conexão,true
CHA-02307,CLI-0537,2025-09-09,22,conexão,true
CHA-02308,CLI-0538,2026-04-12,127,instalação,true
CHA-02309,CLI-0538,2026-02-02,134,conexão,true
CHA-02310,CLI-0538,2025-09-16,168,conexão,true
CHA-02311,CLI-0539,2026-01-31,153,financeiro,true
CHA-02312,CLI-0539,2026-05-12,110,conexão,true
CHA-02313,CLI-0539,2026-07-11,189,instalação,true
CHA-02314,CLI-0539,2026-02-12,142,financeiro,true
CHA-02315,CLI-0539,2026-03-24,96,conexão,true
CHA-02316,CLI-0540,2026-07-29,43,instalação,true
CHA-02317,CLI-0540,2025-12-08,50,equipamento,true
CHA-02318,CLI-0540,2025-12-24,156,financeiro,true
CHA-02319,CLI-0540,2026-06-27,168,instalação,true
CHA-02320,CLI-0540,2025-08-03,20,financeiro,true
CHA-02321,CLI-0540,2025-11-09,99,instalação,true
CHA-02322,CLI-0540,2026-04-01,6,equipamento,true
CHA-02323,CLI-0540,2026-07-29,142,equipamento,true
CHA-02324,CLI-0540,2025-07-28,220,conexão,true
CHA-02325,CLI-0541,2025-06-07,182,equipamento,false
CHA-02326,CLI-0543,2026-01-28,182,instalação,true
CHA-02327,CLI-0543,2026-03-30,112,conexão,true
CHA-02328,CLI-0543,2026-02-11,131,conexão,true
CHA-02329,CLI-0544,2025-12-03,150,conexão,true
CHA-02330,CLI-0544,2026-01-17,67,equipamento,false
CHA-02331,CLI-0544,2026-01-15,223,instalação,true
CHA-02332,CLI-0545,2025-10-04,11,instalação,true
CHA-02333,CLI-0545,2026-05-20,131,conexão,true
CHA-02334,CLI-0545,2025-09-02,56,conexão,true
CHA-02335,CLI-0545,2025-08-10,190,financeiro,false
CHA-02336,CLI-0545,2026-02-19,235,equipamento,true
CHA-02337,CLI-0546,2025-07-25,5,instalação,true
CHA-02338,CLI-0546,2025-11-02,16,financeiro,true
CHA-02339,CLI-0546,2026-04-05,90,instalação,true
CHA-02340,CLI-0546,2025-10-27,230,financeiro,true
CHA-02341,CLI-0546,2026-07-07,164,financeiro,true
CHA-02342,CLI-0546,2026-03-20,185,financeiro,true
CHA-02343,CLI-0546,2025-12-31,113,conexão,true
CHA-02344,CLI-0546,2025-12-31,105,financeiro,true
CHA-02345,CLI-0547,2026-04-11,23,conexão,true
CHA-02346,CLI-0547,2026-02-04,179,financeiro,true
CHA-02347,CLI-0547,2025-07-18,67,conexão,true
CHA-02348,CLI-0547,2025-12-23,132,financeiro,true
CHA-02349,CLI-0547,2025-09-19,133,instalação,false
CHA-02350,CLI-0547,2026-06-14,147,conexão,true
CHA-02351,CLI-0547,2026-05-22,175,equipamento,true
CHA-02352,CLI-0547,2025-12-02,109,instalação,true
CHA-02353,CLI-0547,2025-07-10,191,conexão,true
CHA-02354,CLI-0548,2026-01-10,230,financeiro,true
CHA-02355,CLI-0548,2026-01-08,49,financeiro,true
CHA-02356,CLI-0548,2025-12-23,116,equipamento,true
CHA-02357,CLI-0549,2026-04-27,238,instalação,false
CHA-02358,CLI-0549,2025-11-02,11,instalação,true
CHA-02359,CLI-0549,2026-06-25,240,instalação,true
CHA-02360,CLI-0550,2025-11-23,94,equipamento,false
CHA-02361,CLI-0550,2025-09-15,64,conexão,true
CHA-02362,CLI-0550,2025-10-04,55,conexão,true
CHA-02363,CLI-0550,2025-07-23,229,financeiro,true
