pagamento_id,cliente_id,data_vencimento,data_pagamento,valor,status
PAG-000404,CLI-0038,2025-12-04,2025-12-05,286.69,pago
PAG-000405,CLI-0038,2025-11-04,2025-11-05,286.69,pago
PAG-000406,CLI-0038,2025-10-05,2025-10-18,286.69,pago
PAG-000407,CLI-0038,2025-09-05,2025-09-04,286.69,pago
PAG-000408,CLI-0039,2026-08-01,2026-08-07,148.0,pago
PAG-000409,CLI-0039,2026-07-02,2026-06-29,148.0,pago
PAG-000410,CLI-0039,2026-06-02,2026-06-17,148.0,pago
PAG-000411,CLI-0039,2026-05-03,2026-05-18,148.0,pago
PAG-000412,CLI-0039,2026-04-03,,148.0,pendente
PAG-000413,CLI-0039,2026-03-04,2026-03-20,148.0,pago
PAG-000414,CLI-0039,2026-02-02,2026-02-17,148.0,pago
PAG-000415,CLI-0039,2026-01-03,2026-01-15,148.0,pago
PAG-000416,CLI-0039,2025-12-04,2025-12-03,148.0,pago
PAG-000417,CLI-0039,2025-11-04,2025-11-11,148.0,pago
PAG-000418,CLI-0039,2025-10-05,2025-10-04,148.0,pago
PAG-000419,CLI-0039,2025-09-05,2025-09-23,148.0,pago
PAG-000420,CLI-0040,2026-08-01,2026-08-13,144.19,pago
PAG-000421,CLI-0040,2026-07-02,2026-07-12,144.19,pago
PAG-000422,CLI-0040,2026-06-02,2026-06-04,144.19,pago
PAG-000423,CLI-0040,2026-05-03,2026-05-13,144.19,pago
PAG-000424,CLI-0040,2026-04-03,2026-04-03,144.19,pago
PAG-000425,CLI-0040,2026-03-04,2026-03-07,144.19,pago
PAG-000426,CLI-0040,2026-02-02,2026-02-16,144.19,pago
PAG-000427,CLI-0040,2026-01-03,2026-01-17,144.19,pago
PAG-000428,CLI-0040,2025-12-04,2025-12-10,144.19,pago
PAG-000429,CLI-0040,2025-11-04,2025-11-04,144.19,pago
PAG-000430,CLI-0040,2025-10-05,,144.19,pendente
PAG-000431,CLI-0040,2025-09-05,2025-09-17,144.19,pago
PAG-000432,CLI-0041,2026-08-01,2026-07-30,110.51,pago
PAG-000433,CLI-0041,2026-07-02,2026-07-20,110.51,pago
PAG-000434,CLI-0041,2026-06-02,2026-06-20,110.51,pago
PAG-000435,CLI-0041,2026-05-03,2026-05-17,110.51,pago
PAG-000436,CLI-0042,2026-08-01,2026-08-02,217.52,pago
PAG-000437,CLI-0042,2026-07-02,2026-07-07,217.52,pago
PAG-000438,CLI-0042,2026-06-02,2026-06-01,217.52,pago
PAG-000439,CLI-0042,2026-05-03,,217.52,pendente
PAG-000440,CLI-0042,2026-04-03,2026-04-17,217.52,pago
PAG-000441,CLI-0042,2026-03-04,2026-03-09,217.52,pago
PAG-000442,CLI-0042,2026-02-02,2026-01-30,217.52,pago
PAG-000443,CLI-0042,2026-01-03,2026-01-19,217.52,pago
PAG-000444,CLI-0042,2025-12-04,2025-12-14,217.52,pago
PAG-000445,CLI-0042,2025-11-04,,217.52,pendente
PAG-000446,CLI-0042,2025-10-05,2025-10-20,217.52,pago
PAG-000447,CLI-0042,2025-09-05,2025-09-05,217.52,pago
PAG-000448,CLI-0043,2026-08-01,2026-08-10,87.37,pago
PAG-000449,CLI-0043,2026-07-02,,87.37,pendente
PAG-000450,CLI-0043,2026-06-02,2026-06-09,87.37,pago
PAG-000451,CLI-0043,2026-05-03,2026-05-01,87.37,pago
PAG-000452,CLI-0043,2026-04-03,2026-04-08,87.37,pago
PAG-000453,CLI-0043,2026-03-04,2026-03-01,87.37,pago
PAG-000454,CLI-0043,2026-02-02,2026-02-08,87.37,pago
PAG-000455,CLI-0043,2026-01-03,2026-01-15,87.37,pago
PAG-000456,CLI-0043,2025-12-04,2025-12-22,87.37,pago
PAG-000457,CLI-0043,2025-11-04,2025-11-08,87.37,pago
PAG-000458,CLI-0043,2025-10-05,2025-10-16,87.37,pago
PAG-000459,CLI-0043,2025-09-05,2025-09-12,87.37,pago
PAG-000460,CLI-0044,2026-08-01,2026-07-30,143.54,pago
PAG-000461,CLI-0044,2026-07-02,2026-07-04,143.54,pago
PAG-000462,CLI-0044,2026-06-02,2026-06-15,143.54,pago
PAG-000463,CLI-0044,2026-05-03,2026-05-16,143.54,pago
PAG-000464,CLI-0044,2026-04-03,2026-03-31,143.54,pago
PAG-000465,CLI-0044,2026-03-04,2026-03-07,143.54,pago
PAG-000466,CLI-0044,2026-02-02,2026-02-06,143.54,pago
PAG-000467,CLI-0044,2026-01-03,,143.54,pendente
PAG-000468,CLI-0044,2025-12-04,2025-12-12,143.54,pago
PAG-000469,CLI-0044,2025-11-04,2025-11-09,143.54,pago
PAG-000470,CLI-0044,2025-10-05,2025-10-16,143.54,pago
PAG-000471,CLI-0044,2025-09-05,2025-09-22,143.54,pago
PAG-000472,CLI-0045,2026-08-01,2026-08-06,79.46,pago
PAG-000473,CLI-0045,2026-07-02,2026-07-15,79.46,pago
PAG-000474,CLI-0045,2026-06-02,,79.46,pendente
PAG-000475,CLI-0045,2026-05-03,2026-05-21,79.46,pago
PAG-000476,CLI-0045,2026-04-03,,79.46,pendente
PAG-000477,CLI-0045,2026-03-04,2026-03-21,79.46,pago
PAG-000478,CLI-0045,2026-02-02,2026-01-30,79.46,pago
PAG-000479,CLI-0045,2026-01-03,2026-01-19,79.46,pago
PAG-000480,CLI-0045,2025-12-04,2025-12-10,79.46,pago
PAG-000481,CLI-0045,2025-11-04,2025-11-21,79.46,pago
PAG-000482,CLI-0045,2025-10-05,2025-10-14,79.46,pago
PAG-000483,CLI-0045,2025-09-05,2025-09-16,79.46,pago
PAG-000484,CLI-0046,2026-08-01,2026-08-05,158.21,pago
PAG-000485,CLI-0046,2026-07-02,2026-07-18,158.21,pago
PAG-000486,CLI-0046,2026-06-02,2026-06-09,158.21,pago
PAG-000487,CLI-0046,2026-05-03,2026-04-30,158.21,pago
PAG-000488,CLI-0046,2026-04-03,2026-04-09,158.21,pago
PAG-000489,CLI-0046,2026-03-04,2026-03-14,158.21,pago
PAG-000490,CLI-0046,2026-02-02,2026-01-31,158.21,pago
PAG-000491,CLI-0046,2026-01-03,2026-01-18,158.21,pago
PAG-000492,CLI-0046,2025-12-04,2025-12-11,158.21,pago
PAG-000493,CLI-0046,2025-11-04,2025-11-08,158.21,pago
PAG-000494,CLI-0046,2025-10-05,2025-10-22,158.21,pago
PAG-000495,CLI-0046,2025-09-05,2025-09-23,158.21,pago
PAG-000496,CLI-0047,2026-08-01,2026-08-01,163.11,pago
PAG-000497,CLI-0047,2026-07-02,2026-07-19,163.11,pago
PAG-000498,CLI-0047,2026-06-02,2026-06-18,163.11,pago
PAG-000499,CLI-0047,2026-05-03,2026-05-06,163.11,pago
PAG-000500,CLI-0047,2026-04-03,2026-04-21,163.11,pago
PAG-000501,CLI-0047,2026-03-04,2026-03-10,163.11,pago
PAG-000502,CLI-0047,2026-02-02,2026-02-03,163.11,pago
PAG-000503,CLI-0047,2026-01-03,2026-01-06,163.11,pago
PAG-000504,CLI-0047,2025-12-04,2025-12-19,163.11,pago
PAG-000505,CLI-0047,2025-11-04,2025-11-15,163.11,pago
PAG-000506,CLI-0047,2025-10-05,2025-10-07,163.11,pago
PAG-000507,CLI-0047,2025-09-05,2025-09-17,163.11,pago
PAG-000508,CLI-0048,2026-08-01,2026-08-14,156.93,pago
PAG-000509,CLI-0048,2026-07-02,2026-07-20,156.93,pago
PAG-000510,CLI-0048,2026-06-02,2026-06-09,156.93,pago
PAG-000511,CLI-0048,2026-05-03,2026-05-15,156.93,pago
PAG-000512,CLI-0048,2026-04-03,2026-04-06,156.93,pago
PAG-000513,CLI-0048,2026-03-04,2026-03-13,156.93,pago
PAG-000514,CLI-0048,2026-02-02,,156.93,pendente
PAG-000515,CLI-0048,2026-01-03,2026-01-04,156.93,pago
PAG-000516,CLI-0048,2025-12-04,2025-12-01,156.93,pago
PAG-000517,CLI-0048,2025-11-04,2025-11-06,156.93,pago
PAG-000518,CLI-0048,2025-10-05,2025-10-22,156.93,pago
PAG-000519,CLI-0048,2025-09-05,2025-09-14,156.93,pago
PAG-000520,CLI-0049,2026-08-01,2026-08-11,155.71,pago
PAG-000521,CLI-0049,2026-07-02,2026-07-02,155.71,pago
PAG-000522,CLI-0049,2026-06-02,2026-06-18,155.71,pago
PAG-000523,CLI-0049,2026-05-03,,155.71,pendente
PAG-000524,CLI-0049,2026-04-03,,155.71,pendente
PAG-000525,CLI-0049,2026-03-04,,155.71,pendente
PAG-000526,CLI-0049,2026-02-02,2026-02-05,155.71,pago
PAG-000527,CLI-0049,2026-01-03,2026-01-16,155.71,pago
PAG-000528,CLI-0049,2025-12-04,2025-12-12,155.71,pago
PAG-000529,CLI-0049,2025-11-04,2025-11-10,155.71,pago
PAG-000530,CLI-0049,2025-10-05,2025-10-19,155.71,pago
PAG-000531,CLI-0049,2025-09-05,2025-09-08,155.71,pago
PAG-000532,CLI-0050,2026-08-01,2026-08-17,184.42,pago
PAG-000533,CLI-0050,2026-07-02,2026-07-01,184.42,pago
PAG-000534,CLI-0050,2026-06-02,2026-06-09,184.42,pago
PAG-000535,CLI-0050,2026-05-03,2026-05-12,184.42,pago
PAG-000536,CLI-0050,2026-04-03,2026-04-14,184.42,pago
PAG-000537,CLI-0050,2026-03-04,2026-03-13,184.42,pago
PAG-000538,CLI-0050,2026-02-02,2026-02-14,184.42,pago
PAG-000539,CLI-0050,2026-01-03,2026-01-20,184.42,pago
PAG-000540,CLI-0050,2025-12-04,2025-12-06,184.42,pago
PAG-000541,CLI-0050,2025-11-04,2025-11-02,184.42,pago
PAG-000542,CLI-0050,2025-10-05,2025-10-07,184.42,pago
PAG-000543,CLI-0050,2025-09-05,2025-09-20,184.42,pago
PAG-000544,CLI-0051,2026-08-01,2026-08-16,208.35,pago
PAG-000545,CLI-0051,2026-07-02,2026-07-06,208.35,pago
PAG-000546,CLI-0051,2026-06-02,2026-06-20,208.35,pago
PAG-000547,CLI-0051,2026-05-03,2026-05-16,208.35,pago
PAG-000548,CLI-0051,2026-04-03,2026-04-19,208.35,pago
PAG-000549,CLI-0051,2026-03-04,,208.35,pendente
PAG-000550,CLI-0051,2026-02-02,2026-02-06,208.35,pago
PAG-000551,CLI-0051,2026-01-03,2026-01-21,208.35,pago
PAG-000552,CLI-0051,2025-12-04,2025-12-13,208.35,pago
PAG-000553,CLI-0051,2025-11-04,2025-11-18,208.35,pago
PAG-000554,CLI-0051,2025-10-05,2025-10-21,208.35,pago
PAG-000555,CLI-0051,2025-09-05,,208.35,pendente
PAG-000556,CLI-0052,2026-08-01,2026-08-18,120.22,pago
PAG-000557,CLI-0052,2026-07-02,,120.22,pendente
PAG-000558,CLI-0052,2026-06-02,2026-05-31,120.22,pago
PAG-000559,CLI-0052,2026-05-03,2026-04-30,120.22,pago
PAG-000560,CLI-0052,2026-04-03,2026-04-19,120.22,pago
PAG-000561,CLI-0052,2026-03-04,2026-03-21,120.22,pago
PAG-000562,CLI-0052,2026-02-02,2026-02-15,120.22,pago
PAG-000563,CLI-0052,2026-01-03,2026-01-20,120.22,pago
PAG-000564,CLI-0052,2025-12-04,2025-12-11,120.22,pago
PAG-000565,CLI-0052,2025-11-04,2025-11-02,120.22,pago
PAG-000566,CLI-0052,2025-10-05,2025-10-16,120.22,pago
PAG-000567,CLI-0052,2025-09-05,2025-09-21,120.22,pago
PAG-000568,CLI-0053,2026-08-01,2026-08-18,282.75,pago
PAG-000569,CLI-0053,2026-07-02,2026-07-17,282.75,pago
PAG-000570,CLI-0053,2026-06-02,2026-06-13,282.75,pago
PAG-000571,CLI-0053,2026-05-03,2026-05-18,282.75,pago
PAG-000572,CLI-0053,2026-04-03,2026-04-04,282.75,pago
PAG-000573,CLI-0053,2026-03-04,2026-03-01,282.75,pago
PAG-000574,CLI-0053,2026-02-02,2026-01-31,282.75,pago
PAG-000575,CLI-0053,2026-01-03,2026-01-13,282.75,pago
PAG-000576,CLI-0053,2025-12-04,2025-12-16,282.75,pago
PAG-000577,CLI-0053,2025-11-04,2025-11-06,282.75,pago
PAG-000578,CLI-0053,2025-10-05,2025-10-07,282.75,pago
PAG-000579,CLI-0053,2025-09-05,2025-09-06,282.75,pago
PAG-000580,CLI-0054,2026-08-01,2026-08-08,81.56,pago
PAG-000581,CLI-0054,2026-07-02,2026-07-16,81.56,pago
PAG-000582,CLI-0054,2026-06-02,2026-06-05,81.56,pago
PAG-000583,CLI-0054,2026-05-03,2026-05-09,81.56,pago
PAG-000584,CLI-0054,2026-04-03,2026-04-21,81.56,pago
PAG-000585,CLI-0054,2026-03-04,2026-03-21,81.56,pago
PAG-000586,CLI-0054,2026-02-02,2026-02-04,81.56,pago
PAG-000587,CLI-0054,2026-01-03,2026-01-20,81.56,pago
PAG-000588,CLI-0054,2025-12-04,2025-12-04,81.56,pago
PAG-000589,CLI-0054,2025-11-04,2025-11-18,81.56,pago
PAG-000590,CLI-0054,2025-10-05,2025-10-20,81.56,pago
PAG-000591,CLI-0054,2025-09-05,2025-09-15,81.56,pago
PAG-000592,CLI-0055,2026-08-01,2026-08-05,307.26,pago
PAG-000593,CLI-0055,2026-07-02,2026-07-08,307.26,pago
PAG-000594,CLI-0055,2026-06-02,2026-05-31,307.26,pago
PAG-000595,CLI-0055,2026-05-03,2026-05-12,307.26,pago
PAG-000596,CLI-0055,2026-04-03,2026-04-21,307.26,pago
PAG-000597,CLI-0055,2026-03-04,2026-03-18,307.26,pago
PAG-000598,CLI-0055,2026-02-02,,307.26,pendente
PAG-000599,CLI-0055,2026-01-03,2026-01-06,307.26,pago
PAG-000600,CLI-0055,2025-12-04,2025-12-15,307.26,pago
PAG-000601,CLI-0055,2025-11-04,2025-11-21,307.26,pago
PAG-000602,CLI-0055,2025-10-05,2025-10-22,307.26,pago
PAG-000603,CLI-0055,2025-09-05,2025-09-20,307.26,pago
PAG-000604,CLI-0056,2026-08-01,2026-08-06,293.55,pago
PAG-000605,CLI-0056,2026-07-02,,293.55,pendente
PAG-000606,CLI-0056,2026-06-02,2026-06-03,293.55,pago
PAG-000607,CLI-0056,2026-05-03,,293.55,pendente
PAG-000608,CLI-0056,2026-04-03,2026-04-19,293.55,pago
PAG-000609,CLI-0056,2026-03-04,2026-03-21,293.55,pago
PAG-000610,CLI-0056,2026-02-02,2026-02-20,293.55,pago
PAG-000611,CLI-0056,2026-01-03,2026-01-18,293.55,pago
PAG-000612,CLI-0056,2025-12-04,2025-12-03,293.55,pago
PAG-000613,CLI-0056,2025-11-04,2025-11-11,293.55,pago
PAG-000614,CLI-0056,2025-10-05,2025-10-07,293.55,pago
PAG-000615,CLI-0056,2025-09-05,2025-09-18,293.55,pago
PAG-000616,CLI-0057,2026-08-01,2026-07-29,103.13,pago
PAG-000617,CLI-0057,2026-07-02,2026-07-10,103.13,pago
PAG-000618,CLI-0057,2026-06-02,2026-06-15,103.13,pago
PAG-000619,CLI-0057,2026-05-03,2026-05-01,103.13,pago
PAG-000620,CLI-0057,2026-04-03,2026-04-20,103.13,pago
PAG-000621,CLI-0057,2026-03-04,2026-03-17,103.13,pago
PAG-000622,CLI-0057,2026-02-02,2026-02-02,103.13,pago
PAG-000623,CLI-0057,2026-01-03,2026-01-17,103.13,pago
PAG-000624,CLI-0057,2025-12-04,2025-12-21,103.13,pago
PAG-000625,CLI-0057,2025-11-04,2025-11-22,103.13,pago
PAG-000626,CLI-0057,2025-10-05,2025-10-08,103.13,pago
PAG-000627,CLI-0057,2025-09-05,2025-09-15,103.13,pago
PAG-000628,CLI-0058,2026-08-01,2026-08-05,83.84,pago
PAG-000629,CLI-0058,2026-07-02,2026-07-12,83.84,pago
PAG-000630,CLI-0058,2026-06-02,2026-06-19,83.84,pago
PAG-000631,CLI-0058,2026-05-03,2026-05-10,83.84,pago
PAG-000632,CLI-0058,2026-04-03,,83.84,pendente
PAG-000633,CLI-0058,2026-03-04,2026-03-18,83.84,pago
PAG-000634,CLI-0058,2026-02-02,,83.84,pendente
PAG-000635,CLI-0058,2026-01-03,2026-01-02,83.84,pago
PAG-000636,CLI-0058,2025-12-04,2025-12-19,83.84,pago
PAG-000637,CLI-0058,2025-11-04,,83.84,pendente
PAG-000638,CLI-0058,2025-10-05,2025-10-13,83.84,pago
PAG-000639,CLI-0058,2025-09-05,2025-09-05,83.84,pago
PAG-000640,CLI-0059,2026-08-01,2026-08-14,146.35,pago
PAG-000641,CLI-0059,2026-07-02,2026-07-04,146.35,pago
PAG-000642,CLI-0059,2026-06-02,2026-06-07,146.35,pago
PAG-000643,CLI-0059,2026-05-03,2026-05-05,146.35,pago
PAG-000644,CLI-0059,2026-04-03,2026-04-18,146.35,pago
PAG-000645,CLI-0059,2026-03-04,2026-03-18,146.35,pago
PAG-000646,CLI-0059,2026-02-02,2026-02-16,146.35,pago
PAG-000647,CLI-0059,2026-01-03,,146.35,pendente
PAG-000648,CLI-0059,2025-12-04,2025-12-09,146.35,pago
PAG-000649,CLI-0059,2025-11-04,,146.35,pendente
PAG-000650,CLI-0059,2025-10-05,2025-10-17,146.35,pago
PAG-000651,CLI-0059,2025-09-05,2025-09-13,146.35,pago
PAG-000652,CLI-0060,2026-08-01,2026-08-06,107.38,pago
PAG-000653,CLI-0060,2026-07-02,2026-07-03,107.38,pago
PAG-000654,CLI-0060,2026-06-02,2026-06-05,107.38,pago
PAG-000655,CLI-0060,2026-05-03,2026-05-20,107.38,pago
PAG-000656,CLI-0060,2026-04-03,2026-04-02,107.38,pago
PAG-000657,CLI-0060,2026-03-04,2026-03-17,107.38,pago
PAG-000658,CLI-0060,2026-02-02,2026-02-17,107.38,pago
PAG-000659,CLI-0060,2026-01-03,2026-01-18,107.38,pago
PAG-000660,CLI-0060,2025-12-04,2025-12-02,107.38,pago
PAG-000661,CLI-0060,2025-11-04,2025-11-18,107.38,pago
PAG-000662,CLI-0060,2025-10-05,2025-10-19,107.38,pago
PAG-000663,CLI-0060,2025-09-05,2025-09-06,107.38,pago
PAG-000664,CLI-0061,2026-08-01,2026-08-10,141.92,pago
PAG-000665,CLI-0061,2026-07-02,2026-07-13,141.92,pago
PAG-000666,CLI-0061,2026-06-02,2026-05-31,141.92,pago
PAG-000667,CLI-0061,2026-05-03,2026-05-10,141.92,pago
PAG-000668,CLI-0061,2026-04-03,2026-04-16,141.92,pago
PAG-000669,CLI-0061,2026-03-04,2026-03-09,141.92,pago
PAG-000670,CLI-0061,2026-02-02,2026-02-07,141.92,pago
PAG-000671,CLI-0061,2026-01-03,2026-01-18,141.92,pago
PAG-000672,CLI-0061,2025-12-04,2025-12-21,141.92,pago
PAG-000673,CLI-0061,2025-11-04,2025-11-19,141.92,pago
PAG-000674,CLI-0061,2025-10-05,2025-10-04,141.92,pago
PAG-000675,CLI-0061,2025-09-05,2025-09-14,141.92,pago
PAG-000676,CLI-0062,2026-08-01,2026-08-05,119.07,pago
PAG-000677,CLI-0062,2026-07-02,2026-07-19,119.07,pago
PAG-000678,CLI-0062,2026-06-02,2026-06-03,119.07,pago
PAG-000679,CLI-0062,2026-05-03,2026-05-11,119.07,pago
PAG-000680,CLI-0062,2026-04-03,2026-04-03,119.07,pago
PAG-000681,CLI-0062,2026-03-04,2026-03-14,119.07,pago
PAG-000682,CLI-0062,2026-02-02,2026-02-02,119.07,pago
PAG-000683,CLI-0062,2026-01-03,2026-01-15,119.07,pago
PAG-000684,CLI-0062,2025-12-04,2025-12-19,119.07,pago
PAG-000685,CLI-0062,2025-11-04,2025-11-14,119.07,pago
PAG-000686,CLI-0062,2025-10-05,,119.07,pendente
PAG-000687,CLI-0062,2025-09-05,2025-09-20,119.07,pago
PAG-000688,CLI-0063,2026-08-01,2026-08-19,329.34,pago
PAG-000689,CLI-0063,2026-07-02,2026-07-01,329.34,pago
PAG-000690,CLI-0063,2026-06-02,2026-06-18,329.34,pago
PAG-000691,CLI-0063,2026-05-03,2026-05-15,329.34,pago
PAG-000692,CLI-0063,2026-04-03,,329.34,pendente
PAG-000693,CLI-0063,2026-03-04,2026-03-20,329.34,pago
PAG-000694,CLI-0063,2026-02-02,,329.34,pendente
PAG-000695,CLI-0063,2026-01-03,2026-01-05,329.34,pago
PAG-000696,CLI-0063,2025-12-04,2025-12-17,329.34,pago
PAG-000697,CLI-0063,2025-11-04,2025-11-22,329.34,pago
PAG-000698,CLI-0063,2025-10-05,2025-10-16,329.34,pago
PAG-000699,CLI-0064,2026-08-01,2026-08-18,298.59,pago
PAG-000700,CLI-0064,2026-07-02,2026-07-12,298.59,pago
PAG-000701,CLI-0064,2026-06-02,2026-05-31,298.59,pago
PAG-000702,CLI-0064,2026-05-03,2026-05-13,298.59,pago
PAG-000703,CLI-0064,2026-04-03,2026-04-15,298.59,pago
PAG-000704,CLI-0064,2026-03-04,2026-03-13,298.59,pago
PAG-000705,CLI-0064,2026-02-02,2026-02-17,298.59,pago
PAG-000706,CLI-0064,2026-01-03,2026-01-04,298.59,pago
PAG-000707,CLI-0064,2025-12-04,2025-12-08,298.59,pago
PAG-000708,CLI-0064,2025-11-04,2025-11-03,298.59,pago
PAG-000709,CLI-0064,2025-10-05,2025-10-19,298.59,pago
PAG-000710,CLI-0064,2025-09-05,2025-09-08,298.59,pago
PAG-000711,CLI-0065,2026-08-01,2026-08-02,81.81,pago
PAG-000712,CLI-0065,2026-07-02,2026-07-20,81.81,pago
PAG-000713,CLI-0065,2026-06-02,,81.81,pendente
PAG-000714,CLI-0065,2026-05-03,2026-05-05,81.81,pago
PAG-000715,CLI-0065,2026-04-03,,81.81,pendente
PAG-000716,CLI-0065,2026-03-04,2026-03-11,81.81,pago
PAG-000717,CLI-0065,2026-02-02,2026-02-18,81.81,pago
PAG-000718,CLI-0065,2026-01-03,2026-01-01,81.81,pago
PAG-000719,CLI-0065,2025-12-04,2025-12-21,81.81,pago
PAG-000720,CLI-0065,2025-11-04,,81.81,pendente
PAG-000721,CLI-0065,2025-10-05,,81.81,pendente
PAG-000722,CLI-0065,2025-09-05,2025-09-21,81.81,pago
PAG-000723,CLI-0066,2026-08-01,2026-08-09,192.77,pago
PAG-000724,CLI-0066,2026-07-02,2026-06-29,192.77,pago
PAG-000725,CLI-0066,2026-06-02,2026-06-01,192.77,pago
PAG-000726,CLI-0066,2026-05-03,2026-05-12,192.77,pago
PAG-000727,CLI-0066,2026-04-03,2026-04-12,192.77,pago
PAG-000728,CLI-0066,2026-03-04,2026-03-07,192.77,pago
PAG-000729,CLI-0066,2026-02-02,2026-02-01,192.77,pago
PAG-000730,CLI-0067,2026-08-01,2026-08-16,79.06,pago
PAG-000731,CLI-0067,2026-07-02,2026-07-06,79.06,pago
PAG-000732,CLI-0067,2026-06-02,2026-06-13,79.06,pago
PAG-000733,CLI-0067,2026-05-03,2026-05-18,79.06,pago
PAG-000734,CLI-0067,2026-04-03,2026-04-15,79.06,pago
PAG-000735,CLI-0067,2026-03-04,,79.06,pendente
PAG-000736,CLI-0067,2026-02-02,,79.06,pendente
PAG-000737,CLI-0067,2026-01-03,2026-01-07,79.06,pago
PAG-000738,CLI-0067,2025-12-04,2025-12-08,79.06,pago
PAG-000739,CLI-0067,2025-11-04,2025-11-14,79.06,pago
PAG-000740,CLI-0067,2025-10-05,2025-10-18,79.06,pago
PAG-000741,CLI-0067,2025-09-05,2025-09-10,79.06,pago
PAG-000742,CLI-0068,2026-08-01,2026-07-30,115.92,pago
PAG-000743,CLI-0068,2026-07-02,2026-07-10,115.92,pago
PAG-000744,CLI-0068,2026-06-02,2026-06-14,115.92,pago
PAG-000745,CLI-0068,2026-05-03,2026-05-18,115.92,pago
PAG-000746,CLI-0068,2026-04-03,2026-04-15,115.92,pago
PAG-000747,CLI-0068,2026-03-04,2026-03-17,115.92,pago
PAG-000748,CLI-0068,2026-02-02,2026-02-06,115.92,pago
PAG-000749,CLI-0068,2026-01-03,2026-01-04,115.92,pago
PAG-000750,CLI-0068,2025-12-04,,115.92,pendente
PAG-000751,CLI-0068,2025-11-04,2025-11-16,115.92,pago
PAG-000752,CLI-0068,2025-10-05,2025-10-03,115.92,pago
PAG-000753,CLI-0068,2025-09-05,2025-09-14,115.92,pago
PAG-000754,CLI-0069,2026-08-01,2026-08-05,108.05,pago
PAG-000755,CLI-0069,2026-07-02,2026-07-11,108.05,pago
PAG-000756,CLI-0069,2026-06-02,2026-06-03,108.05,pago
PAG-000757,CLI-0069,2026-05-03,2026-04-30,108.05,pago
PAG-000758,CLI-0069,2026-04-03,2026-04-15,108.05,pago
PAG-000759,CLI-0069,2026-03-04,2026-03-21,108.05,pago
PAG-000760,CLI-0069,2026-02-02,2026-02-09,108.05,pago
PAG-000761,CLI-0069,2026-01-03,2026-01-09,108.05,pago
PAG-000762,CLI-0069,2025-12-04,2025-12-19,108.05,pago
PAG-000763,CLI-0069,2025-11-04,2025-11-04,108.05,pago
PAG-000764,CLI-0069,2025-10-05,2025-10-03,108.05,pago
PAG-000765,CLI-0069,2025-09-05,2025-09-10,108.05,pago
PAG-000766,CLI-0070,2026-08-01,2026-08-11,213.68,pago
PAG-000767,CLI-0070,2026-07-02,2026-07-17,213.68,pago
PAG-000768,CLI-0070,2026-06-02,2026-06-01,213.68,pago
PAG-000769,CLI-0070,2026-05-03,2026-05-10,213.68,pago
PAG-000770,CLI-0070,2026-04-03,2026-04-10,213.68,pago
PAG-000771,CLI-0070,2026-03-04,2026-03-09,213.68,pago
PAG-000772,CLI-0070,2026-02-02,2026-02-11,213.68,pago
PAG-000773,CLI-0070,2026-01-03,2026-01-14,213.68,pago
PAG-000774,CLI-0070,2025-12-04,2025-12-12,213.68,pago
PAG-000775,CLI-0070,2025-11-04,2025-11-17,213.68,pago
PAG-000776,CLI-0070,2025-10-05,2025-10-15,213.68,pago
PAG-000777,CLI-0070,2025-09-05,2025-09-02,213.68,pago
PAG-000778,CLI-0071,2026-08-01,2026-08-07,105.74,pago
PAG-000779,CLI-0071,2026-07-02,2026-07-14,105.74,pago
PAG-000780,CLI-0071,2026-06-02,2026-06-01,105.74,pago
PAG-000781,CLI-0071,2026-05-03,2026-05-11,105.74,pago
PAG-000782,CLI-0071,2026-04-03,2026-04-04,105.74,pago
PAG-000783,CLI-0071,2026-03-04,2026-03-01,105.74,pago
PAG-000784,CLI-0071,2026-02-02,2026-02-03,105.74,pago
PAG-000785,CLI-0071,2026-01-03,2026-01-15,105.74,pago
PAG-000786,CLI-0071,2025-12-04,2025-12-16,105.74,pago
PAG-000787,CLI-0071,2025-11-04,2025-11-16,105.74,pago
PAG-000788,CLI-0071,2025-10-05,2025-10-15,105.74,pago
PAG-000789,CLI-0071,2025-09-05,2025-09-21,105.74,pago
PAG-000790,CLI-0072,2026-08-01,2026-08-17,105.25,pago
PAG-000791,CLI-0073,2026-08-01,2026-08-06,191.42,pago
PAG-000792,CLI-0073,2026-07-02,2026-06-29,191.42,pago
PAG-000793,CLI-0073,2026-06-02,2026-06-06,191.42,pago
PAG-000794,CLI-0073,2026-05-03,2026-05-14,191.42,pago
PAG-000795,CLI-0073,2026-04-03,2026-04-01,191.42,pago
PAG-000796,CLI-0073,2026-03-04,2026-03-04,191.42,pago
PAG-000797,CLI-0073,2026-02-02,2026-02-05,191.42,pago
PAG-000798,CLI-0073,2026-01-03,2026-01-21,191.42,pago
PAG-000799,CLI-0073,2025-12-04,2025-12-11,191.42,pago
PAG-000800,CLI-0073,2025-11-04,2025-11-02,191.42,pago
PAG-000801,CLI-0073,2025-10-05,2025-10-19,191.42,pago
PAG-000802,CLI-0073,2025-09-05,2025-09-10,191.42,pago
PAG-000803,CLI-0074,2026-08-01,2026-07-29,198.32,pago
PAG-000804,CLI-0074,2026-07-02,2026-07-07,198.32,pago
PAG-000805,CLI-0074,2026-06-02,2026-06-11,198.32,pago
PAG-000806,CLI-0074,2026-05-03,2026-04-30,198.32,pago
